sec,nsec,x,y,q_x,q_y,q_w,q_z,fl,fr,rl,rr
1649348706,592144012,1.1739085912704468,-1.7948566675186157,0.0671829879283905,0.01673288643360138,-0.11464305967092514,0.9909912347793579,20805.0,15997.0,19022.0,17774.0
1649348706,612298011,1.1739085912704468,-1.7948566675186157,0.0671829879283905,0.01673288643360138,-0.11464305967092514,0.9909912347793579,20807.0,15999.0,19023.0,17776.0
1649348706,632867813,1.1637908220291138,-1.7979130744934082,0.08083315938711166,0.020704463124275208,-0.0975334420800209,0.9917281270027161,20809.0,16001.0,19025.0,17778.0
1649348706,654150247,1.1637908220291138,-1.7979130744934082,0.08083315938711166,0.020704463124275208,-0.0975334420800209,0.9917281270027161,20811.0,16003.0,19027.0,17780.0
1649348706,671856641,1.1637908220291138,-1.7979130744934082,0.08083315938711166,0.020704463124275208,-0.0975334420800209,0.9917281270027161,20811.0,16005.0,19029.0,17780.0
1649348706,692250967,1.149528980255127,-1.8001962900161743,0.076225146651268,0.012084485031664371,-0.10525398701429367,0.9914460778236389,20813.0,16007.0,19031.0,17782.0
1649348706,712695121,1.1465288400650024,-1.8015235662460327,0.12505866587162018,0.01507942471653223,-0.10244153439998627,0.9867313504219055,20814.0,16009.0,19033.0,17784.0
1649348706,733350753,1.1422314643859863,-1.8031903505325317,0.06493008881807327,0.007517486810684204,-0.09684845060110092,0.993150532245636,20816.0,16010.0,19035.0,17785.0
1649348706,756164312,1.1422314643859863,-1.8031903505325317,0.06493008881807327,0.007517486810684204,-0.09684845060110092,0.993150532245636,20820.0,16012.0,19037.0,17789.0
1649348706,776895999,1.133376955986023,-1.8046802282333374,0.06315376609563828,0.01709550805389881,-0.10465008020401001,0.992354691028595,20822.0,16014.0,19039.0,17791.0
1649348706,797408580,1.129787564277649,-1.805845856666565,0.07498085498809814,0.0032681229058653116,-0.08877936005592346,0.9932197332382202,20824.0,16016.0,19040.0,17793.0
1649348706,817559480,1.1259231567382812,-1.8064628839492798,0.06979510188102722,0.00960184633731842,-0.11068792641162872,0.9913550019264221,20826.0,16018.0,19042.0,17795.0
1649348706,837918996,1.1228525638580322,-1.8086588382720947,0.0811552107334137,0.01289177592843771,-0.10378091037273407,0.9911998510360718,20827.0,16020.0,19044.0,17796.0
1649348706,858524084,1.1187176704406738,-1.809494137763977,0.05795474350452423,-0.006605568341910839,-0.10889962315559387,0.9923399090766907,20830.0,16022.0,19046.0,17798.0
1649348706,879203081,1.1145894527435303,-1.8092494010925293,0.042028605937957764,-0.004970455076545477,-0.09892397373914719,0.9941946864128113,20831.0,16023.0,19048.0,17800.0
1649348706,900059700,1.1085840463638306,-1.810995101928711,0.12742407619953156,0.04473576694726944,-0.10077371448278427,0.9857010245323181,20833.0,16025.0,19050.0,17802.0
1649348706,920155286,1.1059716939926147,-1.8116428852081299,0.08665336668491364,0.017631998285651207,-0.09417710453271866,0.9916203618049622,20835.0,16027.0,19052.0,17804.0
1649348706,940548419,1.100949764251709,-1.813172459602356,0.13483385741710663,0.01309483777731657,-0.09659551084041595,0.986061692237854,20837.0,16029.0,19054.0,17806.0
1649348706,961192131,1.1000231504440308,-1.8138810396194458,0.05950857698917389,0.0171213336288929,-0.09977330267429352,0.9930815100669861,20839.0,16031.0,19056.0,17808.0
1649348706,980726957,1.0964713096618652,-1.8148576021194458,0.0744757130742073,0.012263274751603603,-0.10152098536491394,0.9919659495353699,20839.0,16033.0,19058.0,17808.0
